instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
59516167,232485,SILVERM22JUN60000CE,SILVERM,0.0,2022-06-21,60000.0,0.5,1,CE,MCX-OPT,MCX
59516423,232486,SILVERM22JUN60000PE,SILVERM,0.0,2022-06-21,60000.0,0.5,1,PE,MCX-OPT,MCX
59516679,232487,SILVERM22JUN60250CE,SILVERM,0.0,2022-06-21,60250.0,0.5,1,CE,MCX-OPT,MCX
59516935,232488,SILVERM22JUN60250PE,SILVERM,0.0,2022-06-21,60250.0,0.5,1,PE,MCX-OPT,MCX
59517191,232489,SILVERM22JUN60500CE,SILVERM,0.0,2022-06-21,60500.0,0.5,1,CE,MCX-OPT,MCX
59517447,232490,SILVERM22JUN60500PE,SILVERM,0.0,2022-06-21,60500.0,0.5,1,PE,MCX-OPT,MCX
59517703,232491,SILVERM22JUN60750CE,SILVERM,0.0,2022-06-21,60750.0,0.5,1,CE,MCX-OPT,MCX
59517959,232492,SILVERM22JUN60750PE,SILVERM,0.0,2022-06-21,60750.0,0.5,1,PE,MCX-OPT,MCX
59518215,232493,SILVERM22JUN61000CE,SILVERM,0.0,2022-06-21,61000.0,0.5,1,CE,MCX-OPT,MCX
59518471,232494,SILVERM22JUN61000PE,SILVERM,0.0,2022-06-21,61000.0,0.5,1,PE,MCX-OPT,MCX
59518727,232495,SILVERM22JUN61250CE,SILVERM,0.0,2022-06-21,61250.0,0.5,1,CE,MCX-OPT,MCX
59518983,232496,SILVERM22JUN61250PE,SILVERM,0.0,2022-06-21,61250.0,0.5,1,PE,MCX-OPT,MCX
59519239,232497,SILVERM22JUN61500CE,SILVERM,0.0,2022-06-21,61500.0,0.5,1,CE,MCX-OPT,MCX
59519495,232498,SILVERM22JUN61500PE,SILVERM,0.0,2022-06-21,61500.0,0.5,1,PE,MCX-OPT,MCX
59466503,232291,SILVERM22JUN61750CE,SILVERM,0.0,2022-06-21,61750.0,0.5,1,CE,MCX-OPT,MCX
59466759,232292,SILVERM22JUN61750PE,SILVERM,0.0,2022-06-21,61750.0,0.5,1,PE,MCX-OPT,MCX
59467015,232293,SILVERM22JUN62000CE,SILVERM,0.0,2022-06-21,62000.0,0.5,1,CE,MCX-OPT,MCX
59467271,232294,SILVERM22JUN62000PE,SILVERM,0.0,2022-06-21,62000.0,0.5,1,PE,MCX-OPT,MCX
59467527,232295,SILVERM22JUN62250CE,SILVERM,0.0,2022-06-21,62250.0,0.5,1,CE,MCX-OPT,MCX
59467783,232296,SILVERM22JUN62250PE,SILVERM,0.0,2022-06-21,62250.0,0.5,1,PE,MCX-OPT,MCX
59468039,232297,SILVERM22JUN62500CE,SILVERM,0.0,2022-06-21,62500.0,0.5,1,CE,MCX-OPT,MCX
59468295,232298,SILVERM22JUN62500PE,SILVERM,0.0,2022-06-21,62500.0,0.5,1,PE,MCX-OPT,MCX
59468551,232299,SILVERM22JUN62750CE,SILVERM,0.0,2022-06-21,62750.0,0.5,1,CE,MCX-OPT,MCX
59468807,232300,SILVERM22JUN62750PE,SILVERM,0.0,2022-06-21,62750.0,0.5,1,PE,MCX-OPT,MCX
59385095,231973,SILVERM22JUN63000CE,SILVERM,0.0,2022-06-21,63000.0,0.5,1,CE,MCX-OPT,MCX
59385351,231974,SILVERM22JUN63000PE,SILVERM,0.0,2022-06-21,63000.0,0.5,1,PE,MCX-OPT,MCX
59380999,231957,SILVERM22JUN63250CE,SILVERM,0.0,2022-06-21,63250.0,0.5,1,CE,MCX-OPT,MCX
59381255,231958,SILVERM22JUN63250PE,SILVERM,0.0,2022-06-21,63250.0,0.5,1,PE,MCX-OPT,MCX
59381511,231959,SILVERM22JUN63500CE,SILVERM,0.0,2022-06-21,63500.0,0.5,1,CE,MCX-OPT,MCX
59381767,231960,SILVERM22JUN63500PE,SILVERM,0.0,2022-06-21,63500.0,0.5,1,PE,MCX-OPT,MCX
59382023,231961,SILVERM22JUN63750CE,SILVERM,0.0,2022-06-21,63750.0,0.5,1,CE,MCX-OPT,MCX
59382279,231962,SILVERM22JUN63750PE,SILVERM,0.0,2022-06-21,63750.0,0.5,1,PE,MCX-OPT,MCX
59382535,231963,SILVERM22JUN64000CE,SILVERM,0.0,2022-06-21,64000.0,0.5,1,CE,MCX-OPT,MCX
59382791,231964,SILVERM22JUN64000PE,SILVERM,0.0,2022-06-21,64000.0,0.5,1,PE,MCX-OPT,MCX
59383047,231965,SILVERM22JUN64250CE,SILVERM,0.0,2022-06-21,64250.0,0.5,1,CE,MCX-OPT,MCX
59383303,231966,SILVERM22JUN64250PE,SILVERM,0.0,2022-06-21,64250.0,0.5,1,PE,MCX-OPT,MCX
59383559,231967,SILVERM22JUN64500CE,SILVERM,0.0,2022-06-21,64500.0,0.5,1,CE,MCX-OPT,MCX
59383815,231968,SILVERM22JUN64500PE,SILVERM,0.0,2022-06-21,64500.0,0.5,1,PE,MCX-OPT,MCX
59360775,231878,SILVERM22JUN64750CE,SILVERM,0.0,2022-06-21,64750.0,0.5,1,CE,MCX-OPT,MCX
59361031,231879,SILVERM22JUN64750PE,SILVERM,0.0,2022-06-21,64750.0,0.5,1,PE,MCX-OPT,MCX
59355655,231858,SILVERM22JUN65000CE,SILVERM,0.0,2022-06-21,65000.0,0.5,1,CE,MCX-OPT,MCX
59355911,231859,SILVERM22JUN65000PE,SILVERM,0.0,2022-06-21,65000.0,0.5,1,PE,MCX-OPT,MCX
59356167,231860,SILVERM22JUN65250CE,SILVERM,0.0,2022-06-21,65250.0,0.5,1,CE,MCX-OPT,MCX
59356423,231861,SILVERM22JUN65250PE,SILVERM,0.0,2022-06-21,65250.0,0.5,1,PE,MCX-OPT,MCX
59356679,231862,SILVERM22JUN65500CE,SILVERM,0.0,2022-06-21,65500.0,0.5,1,CE,MCX-OPT,MCX
59356935,231863,SILVERM22JUN65500PE,SILVERM,0.0,2022-06-21,65500.0,0.5,1,PE,MCX-OPT,MCX
59328007,231750,SILVERM22JUN65750CE,SILVERM,0.0,2022-06-21,65750.0,0.5,1,CE,MCX-OPT,MCX
59328263,231751,SILVERM22JUN65750PE,SILVERM,0.0,2022-06-21,65750.0,0.5,1,PE,MCX-OPT,MCX
59328519,231752,SILVERM22JUN66000CE,SILVERM,0.0,2022-06-21,66000.0,0.5,1,CE,MCX-OPT,MCX
59328775,231753,SILVERM22JUN66000PE,SILVERM,0.0,2022-06-21,66000.0,0.5,1,PE,MCX-OPT,MCX
59329031,231754,SILVERM22JUN66250CE,SILVERM,0.0,2022-06-21,66250.0,0.5,1,CE,MCX-OPT,MCX
59329287,231755,SILVERM22JUN66250PE,SILVERM,0.0,2022-06-21,66250.0,0.5,1,PE,MCX-OPT,MCX
59329543,231756,SILVERM22JUN66500CE,SILVERM,0.0,2022-06-21,66500.0,0.5,1,CE,MCX-OPT,MCX
59329799,231757,SILVERM22JUN66500PE,SILVERM,0.0,2022-06-21,66500.0,0.5,1,PE,MCX-OPT,MCX
59280903,231566,SILVERM22JUN66750CE,SILVERM,0.0,2022-06-21,66750.0,0.5,1,CE,MCX-OPT,MCX
59281159,231567,SILVERM22JUN66750PE,SILVERM,0.0,2022-06-21,66750.0,0.5,1,PE,MCX-OPT,MCX
59281415,231568,SILVERM22JUN67000CE,SILVERM,0.0,2022-06-21,67000.0,0.5,1,CE,MCX-OPT,MCX
59281671,231569,SILVERM22JUN67000PE,SILVERM,0.0,2022-06-21,67000.0,0.5,1,PE,MCX-OPT,MCX
59281927,231570,SILVERM22JUN67250CE,SILVERM,0.0,2022-06-21,67250.0,0.5,1,CE,MCX-OPT,MCX
59282183,231571,SILVERM22JUN67250PE,SILVERM,0.0,2022-06-21,67250.0,0.5,1,PE,MCX-OPT,MCX
59282439,231572,SILVERM22JUN67500CE,SILVERM,0.0,2022-06-21,67500.0,0.5,1,CE,MCX-OPT,MCX
59282695,231573,SILVERM22JUN67500PE,SILVERM,0.0,2022-06-21,67500.0,0.5,1,PE,MCX-OPT,MCX
59282951,231574,SILVERM22JUN67750CE,SILVERM,0.0,2022-06-21,67750.0,0.5,1,CE,MCX-OPT,MCX
59283207,231575,SILVERM22JUN67750PE,SILVERM,0.0,2022-06-21,67750.0,0.5,1,PE,MCX-OPT,MCX
59283463,231576,SILVERM22JUN68000CE,SILVERM,0.0,2022-06-21,68000.0,0.5,1,CE,MCX-OPT,MCX
59283719,231577,SILVERM22JUN68000PE,SILVERM,0.0,2022-06-21,68000.0,0.5,1,PE,MCX-OPT,MCX
59283975,231578,SILVERM22JUN68250CE,SILVERM,0.0,2022-06-21,68250.0,0.5,1,CE,MCX-OPT,MCX
59284231,231579,SILVERM22JUN68250PE,SILVERM,0.0,2022-06-21,68250.0,0.5,1,PE,MCX-OPT,MCX
59284487,231580,SILVERM22JUN68500CE,SILVERM,0.0,2022-06-21,68500.0,0.5,1,CE,MCX-OPT,MCX
59284743,231581,SILVERM22JUN68500PE,SILVERM,0.0,2022-06-21,68500.0,0.5,1,PE,MCX-OPT,MCX
59284999,231582,SILVERM22JUN68750CE,SILVERM,0.0,2022-06-21,68750.0,0.5,1,CE,MCX-OPT,MCX
59285255,231583,SILVERM22JUN68750PE,SILVERM,0.0,2022-06-21,68750.0,0.5,1,PE,MCX-OPT,MCX
59285511,231584,SILVERM22JUN69000CE,SILVERM,0.0,2022-06-21,69000.0,0.5,1,CE,MCX-OPT,MCX
59285767,231585,SILVERM22JUN69000PE,SILVERM,0.0,2022-06-21,69000.0,0.5,1,PE,MCX-OPT,MCX
59286023,231586,SILVERM22JUN69250CE,SILVERM,0.0,2022-06-21,69250.0,0.5,1,CE,MCX-OPT,MCX
59286279,231587,SILVERM22JUN69250PE,SILVERM,0.0,2022-06-21,69250.0,0.5,1,PE,MCX-OPT,MCX
59286535,231588,SILVERM22JUN69500CE,SILVERM,0.0,2022-06-21,69500.0,0.5,1,CE,MCX-OPT,MCX
59286791,231589,SILVERM22JUN69500PE,SILVERM,0.0,2022-06-21,69500.0,0.5,1,PE,MCX-OPT,MCX
59287047,231590,SILVERM22JUN69750CE,SILVERM,0.0,2022-06-21,69750.0,0.5,1,CE,MCX-OPT,MCX
59287303,231591,SILVERM22JUN69750PE,SILVERM,0.0,2022-06-21,69750.0,0.5,1,PE,MCX-OPT,MCX
59287559,231592,SILVERM22JUN70000CE,SILVERM,0.0,2022-06-21,70000.0,0.5,1,CE,MCX-OPT,MCX
59287815,231593,SILVERM22JUN70000PE,SILVERM,0.0,2022-06-21,70000.0,0.5,1,PE,MCX-OPT,MCX
59288071,231594,SILVERM22JUN70250CE,SILVERM,0.0,2022-06-21,70250.0,0.5,1,CE,MCX-OPT,MCX
59288327,231595,SILVERM22JUN70250PE,SILVERM,0.0,2022-06-21,70250.0,0.5,1,PE,MCX-OPT,MCX
59288583,231596,SILVERM22JUN70500CE,SILVERM,0.0,2022-06-21,70500.0,0.5,1,CE,MCX-OPT,MCX
59288839,231597,SILVERM22JUN70500PE,SILVERM,0.0,2022-06-21,70500.0,0.5,1,PE,MCX-OPT,MCX
59289095,231598,SILVERM22JUN70750CE,SILVERM,0.0,2022-06-21,70750.0,0.5,1,CE,MCX-OPT,MCX
59289351,231599,SILVERM22JUN70750PE,SILVERM,0.0,2022-06-21,70750.0,0.5,1,PE,MCX-OPT,MCX
59289607,231600,SILVERM22JUN71000CE,SILVERM,0.0,2022-06-21,71000.0,0.5,1,CE,MCX-OPT,MCX
59289863,231601,SILVERM22JUN71000PE,SILVERM,0.0,2022-06-21,71000.0,0.5,1,PE,MCX-OPT,MCX
59290119,231602,SILVERM22JUN71250CE,SILVERM,0.0,2022-06-21,71250.0,0.5,1,CE,MCX-OPT,MCX
59290375,231603,SILVERM22JUN71250PE,SILVERM,0.0,2022-06-21,71250.0,0.5,1,PE,MCX-OPT,MCX
59290631,231604,SILVERM22JUN71500CE,SILVERM,0.0,2022-06-21,71500.0,0.5,1,CE,MCX-OPT,MCX
59290887,231605,SILVERM22JUN71500PE,SILVERM,0.0,2022-06-21,71500.0,0.5,1,PE,MCX-OPT,MCX
59291143,231606,SILVERM22JUN71750CE,SILVERM,0.0,2022-06-21,71750.0,0.5,1,CE,MCX-OPT,MCX
59291399,231607,SILVERM22JUN71750PE,SILVERM,0.0,2022-06-21,71750.0,0.5,1,PE,MCX-OPT,MCX
59291655,231608,SILVERM22JUN72000CE,SILVERM,0.0,2022-06-21,72000.0,0.5,1,CE,MCX-OPT,MCX
59291911,231609,SILVERM22JUN72000PE,SILVERM,0.0,2022-06-21,72000.0,0.5,1,PE,MCX-OPT,MCX
59292167,231610,SILVERM22JUN72250CE,SILVERM,0.0,2022-06-21,72250.0,0.5,1,CE,MCX-OPT,MCX
59292423,231611,SILVERM22JUN72250PE,SILVERM,0.0,2022-06-21,72250.0,0.5,1,PE,MCX-OPT,MCX
59292679,231612,SILVERM22JUN72500CE,SILVERM,0.0,2022-06-21,72500.0,0.5,1,CE,MCX-OPT,MCX
59292935,231613,SILVERM22JUN72500PE,SILVERM,0.0,2022-06-21,72500.0,0.5,1,PE,MCX-OPT,MCX
59293191,231614,SILVERM22JUN72750CE,SILVERM,0.0,2022-06-21,72750.0,0.5,1,CE,MCX-OPT,MCX
59293447,231615,SILVERM22JUN72750PE,SILVERM,0.0,2022-06-21,72750.0,0.5,1,PE,MCX-OPT,MCX
59293703,231616,SILVERM22JUN73000CE,SILVERM,0.0,2022-06-21,73000.0,0.5,1,CE,MCX-OPT,MCX
59293959,231617,SILVERM22JUN73000PE,SILVERM,0.0,2022-06-21,73000.0,0.5,1,PE,MCX-OPT,MCX
59294215,231618,SILVERM22JUN73250CE,SILVERM,0.0,2022-06-21,73250.0,0.5,1,CE,MCX-OPT,MCX
59294471,231619,SILVERM22JUN73250PE,SILVERM,0.0,2022-06-21,73250.0,0.5,1,PE,MCX-OPT,MCX
59294727,231620,SILVERM22JUN73500CE,SILVERM,0.0,2022-06-21,73500.0,0.5,1,CE,MCX-OPT,MCX
59294983,231621,SILVERM22JUN73500PE,SILVERM,0.0,2022-06-21,73500.0,0.5,1,PE,MCX-OPT,MCX
59295239,231622,SILVERM22JUN73750CE,SILVERM,0.0,2022-06-21,73750.0,0.5,1,CE,MCX-OPT,MCX
59295495,231623,SILVERM22JUN73750PE,SILVERM,0.0,2022-06-21,73750.0,0.5,1,PE,MCX-OPT,MCX
59295751,231624,SILVERM22JUN74000CE,SILVERM,0.0,2022-06-21,74000.0,0.5,1,CE,MCX-OPT,MCX
59296007,231625,SILVERM22JUN74000PE,SILVERM,0.0,2022-06-21,74000.0,0.5,1,PE,MCX-OPT,MCX
59296263,231626,SILVERM22JUN74250CE,SILVERM,0.0,2022-06-21,74250.0,0.5,1,CE,MCX-OPT,MCX
59296519,231627,SILVERM22JUN74250PE,SILVERM,0.0,2022-06-21,74250.0,0.5,1,PE,MCX-OPT,MCX
59296775,231628,SILVERM22JUN74500CE,SILVERM,0.0,2022-06-21,74500.0,0.5,1,CE,MCX-OPT,MCX
59297031,231629,SILVERM22JUN74500PE,SILVERM,0.0,2022-06-21,74500.0,0.5,1,PE,MCX-OPT,MCX
59297287,231630,SILVERM22JUN74750CE,SILVERM,0.0,2022-06-21,74750.0,0.5,1,CE,MCX-OPT,MCX
59297543,231631,SILVERM22JUN74750PE,SILVERM,0.0,2022-06-21,74750.0,0.5,1,PE,MCX-OPT,MCX
59297799,231632,SILVERM22JUN75000CE,SILVERM,0.0,2022-06-21,75000.0,0.5,1,CE,MCX-OPT,MCX
59298055,231633,SILVERM22JUN75000PE,SILVERM,0.0,2022-06-21,75000.0,0.5,1,PE,MCX-OPT,MCX
59298311,231634,SILVERM22JUN75250CE,SILVERM,0.0,2022-06-21,75250.0,0.5,1,CE,MCX-OPT,MCX
59298567,231635,SILVERM22JUN75250PE,SILVERM,0.0,2022-06-21,75250.0,0.5,1,PE,MCX-OPT,MCX
59298823,231636,SILVERM22JUN75500CE,SILVERM,0.0,2022-06-21,75500.0,0.5,1,CE,MCX-OPT,MCX
59299079,231637,SILVERM22JUN75500PE,SILVERM,0.0,2022-06-21,75500.0,0.5,1,PE,MCX-OPT,MCX
59299335,231638,SILVERM22JUN75750CE,SILVERM,0.0,2022-06-21,75750.0,0.5,1,CE,MCX-OPT,MCX
59299591,231639,SILVERM22JUN75750PE,SILVERM,0.0,2022-06-21,75750.0,0.5,1,PE,MCX-OPT,MCX
59299847,231640,SILVERM22JUN76000CE,SILVERM,0.0,2022-06-21,76000.0,0.5,1,CE,MCX-OPT,MCX
59300103,231641,SILVERM22JUN76000PE,SILVERM,0.0,2022-06-21,76000.0,0.5,1,PE,MCX-OPT,MCX
59300359,231642,SILVERM22JUN76250CE,SILVERM,0.0,2022-06-21,76250.0,0.5,1,CE,MCX-OPT,MCX
59300615,231643,SILVERM22JUN76250PE,SILVERM,0.0,2022-06-21,76250.0,0.5,1,PE,MCX-OPT,MCX
59300871,231644,SILVERM22JUN76500CE,SILVERM,0.0,2022-06-21,76500.0,0.5,1,CE,MCX-OPT,MCX
59301127,231645,SILVERM22JUN76500PE,SILVERM,0.0,2022-06-21,76500.0,0.5,1,PE,MCX-OPT,MCX
59301383,231646,SILVERM22JUN76750CE,SILVERM,0.0,2022-06-21,76750.0,0.5,1,CE,MCX-OPT,MCX
59301639,231647,SILVERM22JUN76750PE,SILVERM,0.0,2022-06-21,76750.0,0.5,1,PE,MCX-OPT,MCX
59301895,231648,SILVERM22JUN77000CE,SILVERM,0.0,2022-06-21,77000.0,0.5,1,CE,MCX-OPT,MCX
59302151,231649,SILVERM22JUN77000PE,SILVERM,0.0,2022-06-21,77000.0,0.5,1,PE,MCX-OPT,MCX
59302407,231650,SILVERM22JUN77250CE,SILVERM,0.0,2022-06-21,77250.0,0.5,1,CE,MCX-OPT,MCX
59302663,231651,SILVERM22JUN77250PE,SILVERM,0.0,2022-06-21,77250.0,0.5,1,PE,MCX-OPT,MCX
59302919,231652,SILVERM22JUN77500CE,SILVERM,0.0,2022-06-21,77500.0,0.5,1,CE,MCX-OPT,MCX
59303175,231653,SILVERM22JUN77500PE,SILVERM,0.0,2022-06-21,77500.0,0.5,1,PE,MCX-OPT,MCX
59303431,231654,SILVERM22JUN77750CE,SILVERM,0.0,2022-06-21,77750.0,0.5,1,CE,MCX-OPT,MCX
59303687,231655,SILVERM22JUN77750PE,SILVERM,0.0,2022-06-21,77750.0,0.5,1,PE,MCX-OPT,MCX
59303943,231656,SILVERM22JUN78000CE,SILVERM,0.0,2022-06-21,78000.0,0.5,1,CE,MCX-OPT,MCX
59304199,231657,SILVERM22JUN78000PE,SILVERM,0.0,2022-06-21,78000.0,0.5,1,PE,MCX-OPT,MCX
59304455,231658,SILVERM22JUN78250CE,SILVERM,0.0,2022-06-21,78250.0,0.5,1,CE,MCX-OPT,MCX
59304711,231659,SILVERM22JUN78250PE,SILVERM,0.0,2022-06-21,78250.0,0.5,1,PE,MCX-OPT,MCX
59304967,231660,SILVERM22JUN78500CE,SILVERM,0.0,2022-06-21,78500.0,0.5,1,CE,MCX-OPT,MCX
59305223,231661,SILVERM22JUN78500PE,SILVERM,0.0,2022-06-21,78500.0,0.5,1,PE,MCX-OPT,MCX
59305479,231662,SILVERM22JUN78750CE,SILVERM,0.0,2022-06-21,78750.0,0.5,1,CE,MCX-OPT,MCX
59305735,231663,SILVERM22JUN78750PE,SILVERM,0.0,2022-06-21,78750.0,0.5,1,PE,MCX-OPT,MCX
59305991,231664,SILVERM22JUN79000CE,SILVERM,0.0,2022-06-21,79000.0,0.5,1,CE,MCX-OPT,MCX
59306247,231665,SILVERM22JUN79000PE,SILVERM,0.0,2022-06-21,79000.0,0.5,1,PE,MCX-OPT,MCX
59306503,231666,SILVERM22JUN79250CE,SILVERM,0.0,2022-06-21,79250.0,0.5,1,CE,MCX-OPT,MCX
59306759,231667,SILVERM22JUN79250PE,SILVERM,0.0,2022-06-21,79250.0,0.5,1,PE,MCX-OPT,MCX
59635207,232950,ZINC21DEC217.5CE,ZINC,0.0,2021-12-22,217.5,0.01,1,CE,MCX-OPT,MCX
59635463,232951,ZINC21DEC217.5PE,ZINC,0.0,2021-12-22,217.5,0.01,1,PE,MCX-OPT,MCX
59635719,232952,ZINC21DEC220CE,ZINC,0.0,2021-12-22,220.0,0.01,1,CE,MCX-OPT,MCX
59635975,232953,ZINC21DEC220PE,ZINC,0.0,2021-12-22,220.0,0.01,1,PE,MCX-OPT,MCX
59636231,232954,ZINC21DEC222.5CE,ZINC,0.0,2021-12-22,222.5,0.01,1,CE,MCX-OPT,MCX
59636487,232955,ZINC21DEC222.5PE,ZINC,0.0,2021-12-22,222.5,0.01,1,PE,MCX-OPT,MCX
59636743,232956,ZINC21DEC225CE,ZINC,0.0,2021-12-22,225.0,0.01,1,CE,MCX-OPT,MCX
59636999,232957,ZINC21DEC225PE,ZINC,0.0,2021-12-22,225.0,0.01,1,PE,MCX-OPT,MCX
59637255,232958,ZINC21DEC227.5CE,ZINC,0.0,2021-12-22,227.5,0.01,1,CE,MCX-OPT,MCX
59637511,232959,ZINC21DEC227.5PE,ZINC,0.0,2021-12-22,227.5,0.01,1,PE,MCX-OPT,MCX
59637767,232960,ZINC21DEC230CE,ZINC,0.0,2021-12-22,230.0,0.01,1,CE,MCX-OPT,MCX
59638023,232961,ZINC21DEC230PE,ZINC,0.0,2021-12-22,230.0,0.01,1,PE,MCX-OPT,MCX
59638279,232962,ZINC21DEC232.5CE,ZINC,0.0,2021-12-22,232.5,0.01,1,CE,MCX-OPT,MCX
59638535,232963,ZINC21DEC232.5PE,ZINC,0.0,2021-12-22,232.5,0.01,1,PE,MCX-OPT,MCX
59638791,232964,ZINC21DEC235CE,ZINC,0.0,2021-12-22,235.0,0.01,1,CE,MCX-OPT,MCX
59639047,232965,ZINC21DEC235PE,ZINC,0.0,2021-12-22,235.0,0.01,1,PE,MCX-OPT,MCX
59639303,232966,ZINC21DEC237.5CE,ZINC,0.0,2021-12-22,237.5,0.01,1,CE,MCX-OPT,MCX
59639559,232967,ZINC21DEC237.5PE,ZINC,0.0,2021-12-22,237.5,0.01,1,PE,MCX-OPT,MCX
59639815,232968,ZINC21DEC240CE,ZINC,0.0,2021-12-22,240.0,0.01,1,CE,MCX-OPT,MCX
59640071,232969,ZINC21DEC240PE,ZINC,0.0,2021-12-22,240.0,0.01,1,PE,MCX-OPT,MCX
59640327,232970,ZINC21DEC242.5CE,ZINC,0.0,2021-12-22,242.5,0.01,1,CE,MCX-OPT,MCX
59640583,232971,ZINC21DEC242.5PE,ZINC,0.0,2021-12-22,242.5,0.01,1,PE,MCX-OPT,MCX
59640839,232972,ZINC21DEC245CE,ZINC,0.0,2021-12-22,245.0,0.01,1,CE,MCX-OPT,MCX
59641095,232973,ZINC21DEC245PE,ZINC,0.0,2021-12-22,245.0,0.01,1,PE,MCX-OPT,MCX
59641351,232974,ZINC21DEC247.5CE,ZINC,0.0,2021-12-22,247.5,0.01,1,CE,MCX-OPT,MCX
59641607,232975,ZINC21DEC247.5PE,ZINC,0.0,2021-12-22,247.5,0.01,1,PE,MCX-OPT,MCX
59641863,232976,ZINC21DEC250CE,ZINC,0.0,2021-12-22,250.0,0.01,1,CE,MCX-OPT,MCX
59642119,232977,ZINC21DEC250PE,ZINC,0.0,2021-12-22,250.0,0.01,1,PE,MCX-OPT,MCX
59642375,232978,ZINC21DEC252.5CE,ZINC,0.0,2021-12-22,252.5,0.01,1,CE,MCX-OPT,MCX
59642631,232979,ZINC21DEC252.5PE,ZINC,0.0,2021-12-22,252.5,0.01,1,PE,MCX-OPT,MCX
59649287,233005,ZINC21DEC255CE,ZINC,0.0,2021-12-22,255.0,0.01,1,CE,MCX-OPT,MCX
59649543,233006,ZINC21DEC255PE,ZINC,0.0,2021-12-22,255.0,0.01,1,PE,MCX-OPT,MCX
59650823,233011,ZINC21DEC257.5CE,ZINC,0.0,2021-12-22,257.5,0.01,1,CE,MCX-OPT,MCX
59651079,233012,ZINC21DEC257.5PE,ZINC,0.0,2021-12-22,257.5,0.01,1,PE,MCX-OPT,MCX
59651847,233015,ZINC21DEC260CE,ZINC,0.0,2021-12-22,260.0,0.01,1,CE,MCX-OPT,MCX
59652103,233016,ZINC21DEC260PE,ZINC,0.0,2021-12-22,260.0,0.01,1,PE,MCX-OPT,MCX
59656967,233035,ZINC21DEC262.5CE,ZINC,0.0,2021-12-22,262.5,0.01,1,CE,MCX-OPT,MCX
59657223,233036,ZINC21DEC262.5PE,ZINC,0.0,2021-12-22,262.5,0.01,1,PE,MCX-OPT,MCX
59520263,232501,ZINC21NOV217.5CE,ZINC,0.0,2021-11-19,217.5,0.01,1,CE,MCX-OPT,MCX
59520519,232502,ZINC21NOV217.5PE,ZINC,0.0,2021-11-19,217.5,0.01,1,PE,MCX-OPT,MCX
59414023,232086,ZINC21NOV220CE,ZINC,0.0,2021-11-19,220.0,0.01,1,CE,MCX-OPT,MCX
59414279,232087,ZINC21NOV220PE,ZINC,0.0,2021-11-19,220.0,0.01,1,PE,MCX-OPT,MCX
59412487,232080,ZINC21NOV222.5CE,ZINC,0.0,2021-11-19,222.5,0.01,1,CE,MCX-OPT,MCX
59412743,232081,ZINC21NOV222.5PE,ZINC,0.0,2021-11-19,222.5,0.01,1,PE,MCX-OPT,MCX
59403783,232046,ZINC21NOV225CE,ZINC,0.0,2021-11-19,225.0,0.01,1,CE,MCX-OPT,MCX
59404039,232047,ZINC21NOV225PE,ZINC,0.0,2021-11-19,225.0,0.01,1,PE,MCX-OPT,MCX
59404295,232048,ZINC21NOV227.5CE,ZINC,0.0,2021-11-19,227.5,0.01,1,CE,MCX-OPT,MCX
59404551,232049,ZINC21NOV227.5PE,ZINC,0.0,2021-11-19,227.5,0.01,1,PE,MCX-OPT,MCX
59404807,232050,ZINC21NOV230CE,ZINC,0.0,2021-11-19,230.0,0.01,1,CE,MCX-OPT,MCX
59405063,232051,ZINC21NOV230PE,ZINC,0.0,2021-11-19,230.0,0.01,1,PE,MCX-OPT,MCX
59405319,232052,ZINC21NOV232.5CE,ZINC,0.0,2021-11-19,232.5,0.01,1,CE,MCX-OPT,MCX
59405575,232053,ZINC21NOV232.5PE,ZINC,0.0,2021-11-19,232.5,0.01,1,PE,MCX-OPT,MCX
59405831,232054,ZINC21NOV235CE,ZINC,0.0,2021-11-19,235.0,0.01,1,CE,MCX-OPT,MCX
59406087,232055,ZINC21NOV235PE,ZINC,0.0,2021-11-19,235.0,0.01,1,PE,MCX-OPT,MCX
59406343,232056,ZINC21NOV237.5CE,ZINC,0.0,2021-11-19,237.5,0.01,1,CE,MCX-OPT,MCX
59406599,232057,ZINC21NOV237.5PE,ZINC,0.0,2021-11-19,237.5,0.01,1,PE,MCX-OPT,MCX
59406855,232058,ZINC21NOV240CE,ZINC,0.0,2021-11-19,240.0,0.01,1,CE,MCX-OPT,MCX
59407111,232059,ZINC21NOV240PE,ZINC,0.0,2021-11-19,240.0,0.01,1,PE,MCX-OPT,MCX
59407367,232060,ZINC21NOV242.5CE,ZINC,0.0,2021-11-19,242.5,0.01,1,CE,MCX-OPT,MCX
59407623,232061,ZINC21NOV242.5PE,ZINC,0.0,2021-11-19,242.5,0.01,1,PE,MCX-OPT,MCX
59407879,232062,ZINC21NOV245CE,ZINC,0.0,2021-11-19,245.0,0.01,1,CE,MCX-OPT,MCX
59408135,232063,ZINC21NOV245PE,ZINC,0.0,2021-11-19,245.0,0.01,1,PE,MCX-OPT,MCX
59408391,232064,ZINC21NOV247.5CE,ZINC,0.0,2021-11-19,247.5,0.01,1,CE,MCX-OPT,MCX
59408647,232065,ZINC21NOV247.5PE,ZINC,0.0,2021-11-19,247.5,0.01,1,PE,MCX-OPT,MCX
